experiment_id,created_at,ok,action,target,frames,experience_hit,message
e7aaf031a6574447,2026-09-12T07:02:58.097825+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
a1f333e775d04c8a,2026-09-12T07:02:58.100399+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
b01ab33efe614323,2026-09-12T07:02:58.102406+00:00,False,,,0,False,思考遇到一些阻碍，请稍后再试。
86e5cde9ca43416a,2026-09-12T07:02:58.392767+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
9c72128909aa4528,2026-09-12T07:02:58.404964+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
81a6827ea57e4229,2026-09-12T07:02:58.785224+00:00,True,home,,4,True,指令已在虚拟引擎中执行
48b831d3f9be4810,2026-09-12T07:02:58.793241+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
ceda2b2426f24d3d,2026-09-12T07:02:59.065367+00:00,True,home,,4,True,指令已在虚拟引擎中执行
6bb6a362c43c4fe6,2026-09-12T07:02:59.640597+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
c44ed41103ff48ff,2026-09-12T07:02:59.648592+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
8eaea9250b364fd2,2026-09-12T07:02:59.935474+00:00,True,home,,4,True,指令已在虚拟引擎中执行
011b27406aaf4665,2026-09-12T07:02:59.943707+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
278bee38774f4691,2026-09-12T07:03:00.315182+00:00,True,home,,4,True,指令已在虚拟引擎中执行
6b189f0b59454204,2026-09-12T07:03:00.521542+00:00,True,home,,4,True,指令已在虚拟引擎中执行
0371be1b4b904b45,2026-09-12T07:04:41.353270+00:00,True,home,,4,True,指令已在虚拟引擎中执行
8fca039b4e2c4bf2,2026-09-12T07:04:41.533251+00:00,True,grab,red_block,4,False,指令已在虚拟引擎中执行
46d2900592504750,2026-09-12T07:04:42.104755+00:00,True,home,,4,False,指令已在虚拟引擎中执行
e8473ae5768b4560,2026-09-12T07:04:42.116937+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
092759dff1374763,2026-09-12T07:04:42.128063+00:00,False,grab,red_block,0,True,"安全闸拒绝：关节目标超限。关节0: 9.0000 超出 [-2.8000, 2.8000]；关节1: -9.0000 超出 [-2.5000, 2.5000]"
53c744e2ff174f67,2026-09-12T07:04:43.526851+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
ab9e55c826224fd7,2026-09-12T07:04:43.528852+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
1b2b999eaf794783,2026-09-12T07:04:43.529851+00:00,False,,,0,False,思考遇到一些阻碍，请稍后再试。
8386891d0bb248b8,2026-09-12T07:04:43.796574+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
0604be474d554261,2026-09-12T07:04:43.805653+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
d69c8972b3df4b8d,2026-09-12T07:04:44.227944+00:00,True,home,,4,True,指令已在虚拟引擎中执行
4da57c9f69904737,2026-09-12T07:04:44.236943+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
630246e1b65841b8,2026-09-12T07:04:44.504531+00:00,True,home,,4,True,指令已在虚拟引擎中执行
e2254e8c78ad450a,2026-09-12T07:04:45.080333+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
904647af210f42c5,2026-09-12T07:04:45.090461+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
8f1a122b8ba0428c,2026-09-12T07:04:45.407225+00:00,True,home,,4,True,指令已在虚拟引擎中执行
d0c49ac128444349,2026-09-12T07:04:45.423488+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
a4453bee32054654,2026-09-12T07:04:45.746876+00:00,True,home,,4,True,指令已在虚拟引擎中执行
fe56f169daaf4362,2026-09-12T07:04:45.952125+00:00,True,home,,4,True,指令已在虚拟引擎中执行
79cd4dd4208f4920,2026-09-12T07:04:46.548368+00:00,True,home,,4,False,指令已在虚拟引擎中执行
41d0c45f407b4614,2026-09-12T07:04:46.562803+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
f8e0f49933984640,2026-09-12T07:04:46.580176+00:00,False,grab,red_block,0,True,"安全闸拒绝：关节目标超限。关节0: 9.0000 超出 [-2.8000, 2.8000]；关节1: -9.0000 超出 [-2.5000, 2.5000]"
5dffae0a16f34b52,2026-09-12T07:04:48.021556+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
1da3665baa194c77,2026-09-12T07:04:48.023624+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
0a0d0a75840f4bf2,2026-09-12T07:04:48.024624+00:00,False,,,0,False,思考遇到一些阻碍，请稍后再试。
5f77760901f74687,2026-09-12T07:04:48.305531+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
bafc912e5e3845f0,2026-09-12T07:04:48.319637+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
84dd852a799c4cd1,2026-09-12T07:04:48.688230+00:00,True,home,,4,True,指令已在虚拟引擎中执行
81d308543143499f,2026-09-12T07:04:48.697234+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
f4f4b2786b7d4478,2026-09-12T07:04:48.961610+00:00,True,home,,4,True,指令已在虚拟引擎中执行
c671bb4adf8b414a,2026-09-12T07:04:49.524663+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
8d8e14e8fc084635,2026-09-12T07:04:49.890373+00:00,True,home,,4,True,指令已在虚拟引擎中执行
3d712e53049c43b9,2026-09-12T07:04:49.909682+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
0a8aa91f127d4da7,2026-09-12T07:04:50.241796+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
fcb5aef7cbdd4d3d,2026-09-12T07:04:50.648581+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
cf355912ebad42ec,2026-09-12T07:04:50.658922+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
e5f8d1e1650f4b1c,2026-09-12T07:04:50.662929+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
36a5b845d38d4fbe,2026-09-12T07:04:50.997033+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
d20c44ca22ea491e,2026-09-12T07:04:50.998334+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
c2c1cef8ec384804,2026-09-12T07:04:52.084289+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
5f335dabc70c4344,2026-09-12T07:05:20.518168+00:00,True,home,,4,True,指令已在虚拟引擎中执行
eb91993375814ab0,2026-09-12T07:05:20.677429+00:00,True,grab,red_block,4,False,指令已在虚拟引擎中执行
93a7fa2470fe4ace,2026-09-12T07:05:21.231932+00:00,True,home,,4,False,指令已在虚拟引擎中执行
1459d7b6a6ee4767,2026-09-12T07:05:21.243012+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
8d054d6630594480,2026-09-12T07:05:21.255126+00:00,False,grab,red_block,0,True,"安全闸拒绝：关节目标超限。关节0: 9.0000 超出 [-2.8000, 2.8000]；关节1: -9.0000 超出 [-2.5000, 2.5000]"
b1da77378568428a,2026-09-12T07:05:22.769126+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
359273caa9ef4d13,2026-09-12T07:05:22.773353+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
8214658c915f4e07,2026-09-12T07:05:22.775359+00:00,False,,,0,False,思考遇到一些阻碍，请稍后再试。
adcf4f9fd8cb411b,2026-09-12T07:05:23.044906+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
7ed6bd0334e14a01,2026-09-12T07:05:23.053231+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
26ccaa6dd00a4936,2026-09-12T07:05:23.394694+00:00,True,home,,4,True,指令已在虚拟引擎中执行
eb4dd68a8e10482f,2026-09-12T07:05:23.403759+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
6306004ac40f495b,2026-09-12T07:05:23.694977+00:00,True,home,,4,True,指令已在虚拟引擎中执行
e5328b889c304563,2026-09-12T07:05:24.309703+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
383b2c9d11f949eb,2026-09-12T07:05:24.318871+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
a49d02107a9f433b,2026-09-12T07:05:24.589126+00:00,True,home,,4,True,指令已在虚拟引擎中执行
e9a6d2e11eca4a1b,2026-09-12T07:05:24.600605+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
50113c1234544a82,2026-09-12T07:05:24.884061+00:00,True,home,,4,True,指令已在虚拟引擎中执行
f6bff69bbde147c2,2026-09-12T07:05:25.093624+00:00,True,home,,4,True,指令已在虚拟引擎中执行
2da7a42bb85d414e,2026-09-12T07:05:25.648699+00:00,True,home,,4,False,指令已在虚拟引擎中执行
8876bd8bd54a4d17,2026-09-12T07:05:25.658271+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
640264107d484b04,2026-09-12T07:05:25.667481+00:00,False,grab,red_block,0,True,"安全闸拒绝：关节目标超限。关节0: 9.0000 超出 [-2.8000, 2.8000]；关节1: -9.0000 超出 [-2.5000, 2.5000]"
80ad3a3339874c16,2026-09-12T07:05:27.126129+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
2b22311e1ae54c50,2026-09-12T07:05:27.129182+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
2f1944e17f9b466e,2026-09-12T07:05:27.131180+00:00,False,,,0,False,思考遇到一些阻碍，请稍后再试。
e39bd003f50e4c60,2026-09-12T07:05:27.416759+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
9d9e0ad924714188,2026-09-12T07:05:27.429846+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
8425b8ffb7474445,2026-09-12T07:05:27.796932+00:00,True,home,,4,True,指令已在虚拟引擎中执行
53cab2f919b64d47,2026-09-12T07:05:27.806288+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
d635b7a29a7f446c,2026-09-12T07:05:28.089964+00:00,True,home,,4,True,指令已在虚拟引擎中执行
ae1ed11678af40cf,2026-09-12T07:05:28.632219+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
90f1810c55144426,2026-09-12T07:05:29.033366+00:00,True,home,,4,True,指令已在虚拟引擎中执行
b4b0245c28894359,2026-09-12T07:05:29.052233+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
d340c75271444613,2026-09-12T07:05:29.387664+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
e6eee9c722134057,2026-09-12T07:05:29.710831+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
e7ecbe12895a490b,2026-09-12T07:05:29.718893+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
c27dbf7ef7e94d65,2026-09-12T07:05:29.719891+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
906fd7c8670149e6,2026-09-12T07:05:30.080243+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
e862f1ccbba54a6b,2026-09-12T07:05:30.081249+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
1dc1ac6b2b7d4762,2026-09-12T07:05:31.185168+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
633db49609574313,2026-09-12T07:05:31.560489+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
2cfd350b385b465b,2026-09-12T07:05:31.563492+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
b3337c2f8cc24173,2026-09-12T07:05:31.567867+00:00,False,,,0,False,思考遇到一些阻碍，请稍后再试。
84262936a0d14b38,2026-09-12T07:05:32.398110+00:00,True,home,,4,True,指令已在虚拟引擎中执行
d77cddd7a65f4012,2026-09-12T07:05:32.533933+00:00,True,grab,red_block,4,False,指令已在虚拟引擎中执行
84601f4d245c42d8,2026-09-12T07:05:34.342383+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
3bb26141cf4e4f5a,2026-09-12T07:05:34.344380+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
dfc63251785f498b,2026-09-12T07:05:34.352464+00:00,True,home,,4,True,指令已在虚拟引擎中执行
c6dfae162b6c4195,2026-09-12T07:05:34.661213+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
1ae9a834e102457d,2026-09-12T07:05:34.663521+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
41d476ef18604fa0,2026-09-12T07:05:34.817422+00:00,True,move,,1,False,step1
c661e95226a94b01,2026-09-12T07:05:35.154397+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
6c17da7b2f594b29,2026-09-12T07:05:35.162462+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
581807c538a94472,2026-09-12T07:05:37.392076+00:00,True,home,,4,True,指令已在虚拟引擎中执行
6ddac9c30c59491f,2026-09-12T07:05:37.447796+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
429a1824160949d6,2026-09-12T07:05:38.564647+00:00,True,home,,4,True,指令已在虚拟引擎中执行
669e62564cd6406c,2026-09-12T07:05:38.582298+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
da0fdd60566b4121,2026-09-12T07:05:38.597298+00:00,True,home,,4,True,指令已在虚拟引擎中执行
f771b81d57334215,2026-09-12T07:05:38.875121+00:00,True,home,,4,True,指令已在虚拟引擎中执行
f55134f722b64a23,2026-09-12T07:05:38.888696+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
622ae4a855a04658,2026-09-12T07:05:39.191538+00:00,True,home,,4,True,指令已在虚拟引擎中执行
38b56d8fc0c5498d,2026-09-12T07:05:39.476279+00:00,True,home,,4,True,指令已在虚拟引擎中执行
f5d72f582c894f71,2026-09-12T07:05:39.563736+00:00,True,grab,red_cup,1,False,step3_browse
fdb13932a9d64dd0,2026-09-12T07:05:40.013082+00:00,True,home,,4,False,指令已在虚拟引擎中执行
80169e0ba9e64400,2026-09-12T07:05:40.024013+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
53301b239f4c4736,2026-09-12T07:05:40.031252+00:00,False,grab,red_block,0,True,"安全闸拒绝：关节目标超限。关节0: 9.0000 超出 [-2.8000, 2.8000]；关节1: -9.0000 超出 [-2.5000, 2.5000]"
7e9cd1a494b24a7d,2026-09-12T07:13:40.640595+00:00,True,home,,4,True,指令已在虚拟引擎中执行
85611dd6c4c04ef1,2026-09-12T15:16:51.596474+00:00,True,home,,4,True,指令已在虚拟引擎中执行
4dfb5f81025141cd,2026-09-12T15:16:51.639175+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
85702ba534e748ca,2026-09-12T15:21:31.172389+00:00,True,home,,4,True,指令已在虚拟引擎中执行
42bdf692e2c14f6b,2026-09-12T15:21:31.334516+00:00,True,home,,4,True,指令已在虚拟引擎中执行
ec460ce3e29e473e,2026-09-12T15:21:31.372275+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
02d3fe3fba9d4402,2026-09-12T15:21:56.407301+00:00,True,grab,red_cup,1,False,step3_browse
9f6bfdd978d24fed,2026-09-12T15:28:25.642661+00:00,True,home,,4,True,指令已在虚拟引擎中执行
461ac2bc37294bb4,2026-09-12T15:28:25.685003+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
4fd12f2b8fd943f3,2026-09-12T15:30:44.894435+00:00,True,home,,4,False,指令已在虚拟引擎中执行
3fd9cfd77fde4176,2026-09-12T15:30:44.902066+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
0cbea09d8e634d08,2026-09-12T15:30:44.911065+00:00,False,grab,red_block,0,True,"安全闸拒绝：关节目标超限。关节0: 9.0000 超出 [-2.8000, 2.8000]；关节1: -9.0000 超出 [-2.5000, 2.5000]"
0c965a3e5e864af9,2026-09-12T15:30:46.304569+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
4b9138095e62499b,2026-09-12T15:30:46.307578+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
3366ee048eed431a,2026-09-12T15:30:46.309820+00:00,False,,,0,False,思考遇到一些阻碍，请稍后再试。
aad2aa5f34aa4aa9,2026-09-12T15:30:46.620987+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
66a7ca91e39f4e87,2026-09-12T15:30:46.631370+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
26a6b9219ac34621,2026-09-12T15:30:46.990603+00:00,True,home,,4,True,指令已在虚拟引擎中执行
4ed43a8344384c08,2026-09-12T15:30:46.999873+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
253f9500a4f94e57,2026-09-12T15:30:47.274012+00:00,True,home,,4,True,指令已在虚拟引擎中执行
3e6e353ced01433a,2026-09-12T15:30:48.068227+00:00,True,home,,4,True,指令已在虚拟引擎中执行
8b436c5805f94f2a,2026-09-12T15:30:49.881673+00:00,True,home,,4,True,指令已在虚拟引擎中执行
cc163574de8042e1,2026-09-12T15:30:49.928680+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
b98d1e90d1c14259,2026-09-12T15:30:50.657631+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
9ec9b2c695a743cf,2026-09-12T15:32:28.032825+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
401f8cce955a4c9f,2026-09-12T15:32:47.116446+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
c9cd2065e99c4044,2026-09-12T15:33:37.800067+00:00,True,home,,4,False,指令已在虚拟引擎中执行
147eab7b0c374e58,2026-09-12T15:33:37.807954+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
e2f0e09211d3425f,2026-09-12T15:33:37.819374+00:00,False,grab,red_block,0,True,"安全闸拒绝：关节目标超限。关节0: 9.0000 超出 [-2.8000, 2.8000]；关节1: -9.0000 超出 [-2.5000, 2.5000]"
a2056959134846a1,2026-09-12T15:33:39.194256+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
69413215516f4b8e,2026-09-12T15:33:39.196250+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
e8fd52426e154d7c,2026-09-12T15:33:39.199383+00:00,False,,,0,False,思考遇到一些阻碍，请稍后再试。
2572fbe93317402c,2026-09-12T15:33:39.466831+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
5b4a67df8d3e441d,2026-09-12T15:33:39.475090+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
85a5d4e3178c4674,2026-09-12T15:33:39.836288+00:00,True,home,,4,True,指令已在虚拟引擎中执行
7535f9fd82ed4064,2026-09-12T15:33:39.844674+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
cf49387b397c444f,2026-09-12T15:33:40.112408+00:00,True,home,,4,True,指令已在虚拟引擎中执行
8c6856b757434f32,2026-09-12T15:33:40.837969+00:00,True,home,,4,True,指令已在虚拟引擎中执行
d3758b9c731442d1,2026-09-12T15:33:42.660732+00:00,True,home,,4,True,指令已在虚拟引擎中执行
be36a857667545c3,2026-09-12T15:33:42.697184+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
53fd571f9ffd49c1,2026-09-12T15:33:43.476457+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
b6120b3e1295420e,2026-09-13T02:03:18.653907+00:00,True,home,,4,True,指令已在虚拟引擎中执行
c21c2eb8b3c240ff,2026-09-13T02:03:18.670077+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
274e12885b034041,2026-09-13T02:03:18.680276+00:00,True,home,,4,True,指令已在虚拟引擎中执行
1ba1f17b9da7463f,2026-09-13T02:59:48.897946+00:00,True,home,,4,True,指令已在虚拟引擎中执行
85d2c66b11c94fca,2026-09-13T02:59:48.913422+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
e4d0206fe35b4564,2026-09-13T02:59:48.923515+00:00,True,home,,4,True,指令已在虚拟引擎中执行
8388386fc97d418a,2026-09-13T03:16:36.043760+00:00,True,home,,4,True,指令已在虚拟引擎中执行
aa437f911e1d4e2b,2026-09-13T03:16:36.055770+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
b907138453f741d4,2026-09-13T03:16:36.067083+00:00,True,home,,4,True,指令已在虚拟引擎中执行
67353275f5b34fab,2026-09-13T03:16:36.377036+00:00,True,home,,4,True,指令已在虚拟引擎中执行
e7510f31bd534afa,2026-09-13T03:16:36.389549+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
6166eb6802ac48b0,2026-09-13T03:19:25.920392+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
b987ee331c864d96,2026-09-13T03:22:58.152138+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
17154c15d8454fa7,2026-09-13T03:22:58.165156+00:00,True,home,,4,True,指令已在虚拟引擎中执行
015bb13d8ec74616,2026-09-13T03:22:58.455103+00:00,True,home,,4,True,指令已在虚拟引擎中执行
412618f850bf4ee3,2026-09-13T03:22:58.470732+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
2d90661792d74dd8,2026-09-13T03:22:58.483730+00:00,True,home,,4,True,指令已在虚拟引擎中执行
e1a10d44de6b4467,2026-09-13T03:22:59.359134+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
1abc23842d9342c3,2026-09-13T03:26:06.776306+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
fb1ef1af2d3b446a,2026-09-13T03:26:06.788304+00:00,True,home,,4,True,指令已在虚拟引擎中执行
753d272c7d544f5d,2026-09-13T03:27:18.370491+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
8b65c858c59f43e2,2026-09-13T03:27:19.127537+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
80935a9c63364652,2026-09-13T03:27:19.139591+00:00,True,home,,4,True,指令已在虚拟引擎中执行
596d571533be4a2a,2026-09-13T03:27:21.131469+00:00,True,home,,4,True,指令已在虚拟引擎中执行
b2e13c4b7ce44a6c,2026-09-13T03:27:21.144017+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
8bdd9ae24ee8421e,2026-09-13T03:27:21.154978+00:00,True,home,,4,True,指令已在虚拟引擎中执行
a58040c81c6347bf,2026-09-13T03:31:01.143807+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
560eee7f43f84971,2026-09-13T03:31:01.908161+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
ace00a5ac8154cd0,2026-09-13T03:31:01.919906+00:00,True,home,,4,True,指令已在虚拟引擎中执行
cd7d3bc1cec64eda,2026-09-13T03:31:03.882456+00:00,True,home,,4,True,指令已在虚拟引擎中执行
cf5cd8ae1fc14a32,2026-09-13T03:31:03.895977+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
a0b5d73ce5cc4b2b,2026-09-13T03:31:03.907291+00:00,True,home,,4,True,指令已在虚拟引擎中执行
944dd01463734b6e,2026-09-13T03:31:07.309223+00:00,True,home,,4,True,指令已在虚拟引擎中执行
51ccd8fab0a94d4e,2026-09-13T03:31:07.323616+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
c20b0f8d3dbb481a,2026-09-13T03:31:07.333855+00:00,True,home,,4,True,指令已在虚拟引擎中执行
0136462ce14f44a3,2026-09-13T03:31:13.419023+00:00,True,home,,4,False,指令已在虚拟引擎中执行
8a45ddc5933f4a71,2026-09-13T03:31:13.425998+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
db0587c2849247df,2026-09-13T03:31:13.433458+00:00,False,grab,red_block,0,True,"安全闸拒绝：关节目标超限。关节0: 9.0000 超出 [-2.8000, 2.8000]；关节1: -9.0000 超出 [-2.5000, 2.5000]"
0eb93e9d91d84d99,2026-09-13T03:31:14.789372+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
e06ea7307b3148e8,2026-09-13T03:31:14.792369+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
182655cb5a9a4ee1,2026-09-13T03:31:14.795368+00:00,False,,,0,False,思考遇到一些阻碍，请稍后再试。
cc0daed0723441a1,2026-09-13T03:31:15.053371+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
763efb6f1107423b,2026-09-13T03:31:15.060764+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
d185625df8ed4fd6,2026-09-13T03:31:15.388237+00:00,True,home,,4,True,指令已在虚拟引擎中执行
6d202752b38e46be,2026-09-13T03:31:15.397464+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
606bf938ea544812,2026-09-13T03:31:15.672644+00:00,True,home,,4,True,指令已在虚拟引擎中执行
3a82b7a17f9a4fc9,2026-09-13T03:31:18.461520+00:00,True,home,,4,True,指令已在虚拟引擎中执行
56e01d515d484bdc,2026-09-13T03:31:20.255352+00:00,True,home,,4,True,指令已在虚拟引擎中执行
c9b69e5666f144ee,2026-09-13T03:31:20.309865+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
f9ee7c4568644474,2026-09-13T03:31:21.041753+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
afff50d7e30446d6,2026-09-13T03:31:23.698015+00:00,True,home,,4,True,指令已在虚拟引擎中执行
2c6141d129514da9,2026-09-13T03:31:23.818939+00:00,True,grab,red_block,4,False,指令已在虚拟引擎中执行
b322df8a443d4ea4,2026-09-13T03:31:24.352072+00:00,True,home,,4,False,指令已在虚拟引擎中执行
79575ed1c5784094,2026-09-13T03:31:24.361955+00:00,True,grab,red_block,4,True,指令已在虚拟引擎中执行
efc2164b6afa4744,2026-09-13T03:31:24.368955+00:00,False,grab,red_block,0,True,"安全闸拒绝：关节目标超限。关节0: 9.0000 超出 [-2.8000, 2.8000]；关节1: -9.0000 超出 [-2.5000, 2.5000]"
a96f7fe75f76444e,2026-09-13T03:31:25.746429+00:00,True,grab,red_cup,4,True,指令已在虚拟引擎中执行
8a1ee0db31724308,2026-09-13T03:31:25.749890+00:00,False,,,0,False,暂时无法识别该指令。请带上「抓/拿/放/移/回零」等词，或在 .env 打开 LLM_BACKEND=api 以理解更自由的说法。
4dea86d06f8f47e1,2026-09-13T03:31:25.751890+00:00,False,,,0,False,思考遇到一些阻碍，请稍后再试。
